,Country,Year,Elec/Heat,Manu/Cons,Trans,Fuel,Fugitive,Total
4281,Portugal,2010.0,17.32,7.43,18.4,4.94,0.0,48.089999999999996
4282,Portugal,2011.0,18.97,7.15,17.08,4.34,0.0,47.53999999999999
4283,Portugal,2012.0,19.58,6.61,15.71,3.99,0.0,45.89
4284,Qatar,1971.0,1.17,0.81,0.23,0.01,1.2154595238095236,3.4354595238095236
4285,Qatar,1972.0,1.27,0.9,0.27,0.02,1.2154595238095236,3.675459523809524
4286,Qatar,1973.0,1.74,1.34,0.33,0.02,1.2154595238095236,4.6454595238095235
4287,Qatar,1974.0,1.48,1.09,0.39,0.02,1.2154595238095236,4.195459523809524
4288,Qatar,1975.0,2.46,1.98,0.44,0.02,1.2154595238095236,6.115459523809523
4289,Qatar,1976.0,1.45,1.5,0.63,0.03,1.2154595238095236,4.825459523809523
4290,Qatar,1977.0,1.8,1.56,0.78,0.03,1.2154595238095236,5.385459523809525
4291,Qatar,1978.0,1.82,1.25,0.83,0.03,1.2154595238095236,5.1454595238095235
4292,Qatar,1979.0,2.69,2.92,0.92,0.03,1.2154595238095236,7.775459523809523
4293,Qatar,1980.0,3.77,2.68,1.04,0.2,2.1651,9.8551
4294,Qatar,1981.0,4.09,4.0,1.17,0.01,2.7322,12.0022
4295,Qatar,1982.0,4.54,4.6,1.36,0.13,0.8763,11.506300000000001
4296,Qatar,1983.0,4.73,4.79,1.37,0.03,0.1547,11.0747
4297,Qatar,1984.0,5.3,5.6,1.26,0.03,0.1031,12.293099999999997
4298,Qatar,1985.0,5.51,5.31,1.24,0.19,1.2154595238095236,13.465459523809523
4299,Qatar,1986.0,5.91,5.96,1.22,0.05,1.2154595238095236,14.355459523809525
4300,Qatar,1987.0,6.24,5.73,1.25,0.12,1.2154595238095236,14.555459523809523
4301,Qatar,1988.0,7.44,4.95,1.35,0.05,1.2154595238095236,15.005459523809524
4302,Qatar,1989.0,7.96,4.89,1.57,0.22,1.2154595238095236,15.855459523809524
4303,Qatar,1990.0,7.71,5.02,1.46,0.09,1.2154595238095236,15.495459523809524
4304,Qatar,1991.0,8.9,5.17,1.47,0.07,0.6702,16.2802
4305,Qatar,1992.0,9.32,5.45,1.57,0.1,1.2154595238095236,17.655459523809526
4306,Qatar,1993.0,9.93,5.59,1.66,0.11,1.2154595238095236,18.505459523809524
4307,Qatar,1994.0,10.49,5.69,1.77,0.13,1.2154595238095236,19.295459523809523
4308,Qatar,1995.0,11.0,5.75,1.95,0.13,1.2154595238095236,20.045459523809523
4309,Qatar,1996.0,11.57,5.93,2.08,0.14,1.2154595238095236,20.935459523809524
4310,Qatar,1997.0,12.74,6.21,2.32,0.15,1.2154595238095236,22.635459523809523
4311,Qatar,1998.0,13.77,6.37,2.44,0.16,1.2154595238095236,23.955459523809527
4312,Qatar,1999.0,15.95,6.52,2.27,0.12,1.2154595238095236,26.075459523809524
4313,Qatar,2000.0,13.77,7.68,2.39,0.13,1.2154595238095236,25.185459523809524
4314,Qatar,2001.0,14.72,7.75,2.59,0.12,0.5462,25.7262
4315,Qatar,2002.0,15.95,10.26,2.87,0.14,0.5462,29.7662
4316,Qatar,2003.0,17.86,9.39,3.33,0.14,0.5462,31.266199999999998
4317,Qatar,2004.0,18.81,11.19,3.72,0.14,0.5462,34.4062
4318,Qatar,2005.0,20.7,10.86,4.68,0.16,7.5339,43.933899999999994
4319,Qatar,2006.0,24.68,11.51,5.59,0.19,5.9885,47.9585
4320,Qatar,2007.0,27.06,13.68,5.72,0.19,6.1817,52.83169999999999
4321,Qatar,2008.0,27.96,14.05,8.0,0.24,6.9486,57.198600000000006
4322,Qatar,2009.0,30.09,13.02,10.64,0.25,7.6614,61.6614
4323,Qatar,2010.0,36.12,13.79,10.39,0.27,5.409,65.979
4324,Qatar,2011.0,44.43,12.32,10.01,0.3,1.0818,68.1418
4325,Qatar,2012.0,47.11,17.83,10.53,0.32,1.358,77.148
4326,Romania,1971.0,43.77,44.05,8.2,18.84,0.006271428571428572,114.86627142857142
4327,Romania,1972.0,46.87,40.21,8.47,23.03,0.006271428571428572,118.58627142857142
4328,Romania,1973.0,51.11,41.99,8.64,27.43,0.006271428571428572,129.17627142857143
4329,Romania,1974.0,53.63,44.4,7.23,24.63,0.006271428571428572,129.89627142857145
4330,Romania,1975.0,48.84,57.68,8.55,25.49,0.006271428571428572,140.56627142857144
4331,Romania,1976.0,55.7,66.31,8.9,22.53,0.006271428571428572,153.44627142857144
4332,Romania,1977.0,56.41,73.32,8.09,22.95,0.006271428571428572,160.77627142857142
4333,Romania,1978.0,57.26,79.82,7.79,29.22,0.006271428571428572,174.0962714285714
4334,Romania,1979.0,53.31,80.91,7.56,36.74,0.006271428571428572,178.52627142857145
4335,Romania,1980.0,40.81,93.0,6.82,35.45,0.006271428571428572,176.08627142857142
4336,Romania,1981.0,56.47,83.69,4.43,32.64,0.006271428571428572,177.23627142857146
4337,Romania,1982.0,55.69,83.52,6.09,29.72,0.006271428571428572,175.02627142857142
4338,Romania,1983.0,59.55,83.32,5.22,29.02,0.2634,177.3734
4339,Romania,1984.0,60.17,84.1,5.0,24.13,0.006271428571428572,173.40627142857142
4340,Romania,1985.0,65.62,68.99,4.24,34.46,0.006271428571428572,173.31627142857147
4341,Romania,1986.0,71.71,71.26,3.95,31.49,0.006271428571428572,178.41627142857143
4342,Romania,1987.0,71.32,73.53,5.5,36.79,0.006271428571428572,187.14627142857142
4343,Romania,1988.0,75.59,76.24,5.13,34.66,0.006271428571428572,191.6262714285714
4344,Romania,1989.0,82.75,78.42,10.49,16.16,0.006271428571428572,187.82627142857146
4345,Romania,1990.0,79.02,60.31,11.61,16.55,0.006271428571428572,167.49627142857145
4346,Romania,1991.0,67.76,47.78,10.18,15.45,0.006271428571428572,141.17627142857143
4347,Romania,1992.0,83.95,21.0,10.34,11.05,0.006271428571428572,126.34627142857143
4348,Romania,1993.0,80.82,18.66,8.29,8.7,0.006271428571428572,116.47627142857141
4349,Romania,1994.0,68.79,28.02,8.81,7.33,0.006271428571428572,112.95627142857143
4350,Romania,1995.0,68.75,32.08,8.12,8.53,0.006271428571428572,117.48627142857143
4351,Romania,1996.0,70.77,31.61,11.43,7.87,0.006271428571428572,121.68627142857143
4352,Romania,1997.0,62.63,27.48,11.67,10.04,0.006271428571428572,111.82627142857142
4353,Romania,1998.0,54.51,21.5,11.06,10.18,0.006271428571428572,97.25627142857142
4354,Romania,1999.0,47.38,19.09,9.26,8.11,0.006271428571428572,83.84627142857143
4355,Romania,2000.0,49.01,20.04,9.48,8.53,0.006271428571428572,87.06627142857143
4356,Romania,2001.0,50.6,21.45,11.48,8.2,0.006271428571428572,91.73627142857143
4357,Romania,2002.0,49.14,22.16,11.75,8.16,0.006271428571428572,91.21627142857142
4358,Romania,2003.0,53.54,21.43,12.38,9.68,0.006271428571428572,97.03627142857142
4359,Romania,2004.0,48.96,22.05,12.79,10.77,0.006271428571428572,94.57627142857143
4360,Romania,2005.0,48.18,23.24,11.99,11.07,0.006271428571428572,94.48627142857141
4361,Romania,2006.0,50.01,21.72,12.44,12.52,0.006271428571428572,96.69627142857141
4362,Romania,2007.0,48.62,21.18,13.22,11.04,0.006271428571428572,94.06627142857143
4363,Romania,2008.0,47.65,20.32,14.93,9.67,0.006271428571428572,92.57627142857143
4364,Romania,2009.0,40.24,14.14,14.79,9.39,0.006271428571428572,78.56627142857143
4365,Romania,2010.0,38.44,13.87,13.75,9.35,0.006271428571428572,75.41627142857142
4366,Romania,2011.0,43.29,14.62,13.95,9.78,0.006271428571428572,81.64627142857142
4367,Romania,2012.0,39.45,14.39,14.86,10.28,0.006271428571428572,78.98627142857143
4368,Russian Federation,1971.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4369,Russian Federation,1972.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4370,Russian Federation,1973.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4371,Russian Federation,1974.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4372,Russian Federation,1975.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4373,Russian Federation,1976.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4374,Russian Federation,1977.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4375,Russian Federation,1978.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4376,Russian Federation,1979.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4377,Russian Federation,1980.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4378,Russian Federation,1981.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4379,Russian Federation,1982.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.529085714285715,895.9531333333334
4380,Russian Federation,1983.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,4.4079,891.8319476190477
4381,Russian Federation,1984.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,4.4936,891.9176476190477
4382,Russian Federation,1985.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,4.7932,892.2172476190476
4383,Russian Federation,1986.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,4.1697,891.5937476190477
4384,Russian Federation,1987.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,3.8242,891.2482476190477
4385,Russian Federation,1988.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.4108,895.8348476190477
4386,Russian Federation,1989.0,538.789761904762,117.74857142857144,121.5054761904762,109.38023809523808,8.2083,895.6323476190477
4387,Russian Federation,1990.0,1218.44,287.2,296.1,377.11,1.3462,2180.1962000000003
4388,Russian Federation,1991.0,1249.09,267.99,290.49,360.96,4.9823,2173.5123
4389,Russian Federation,1992.0,1205.18,249.42,278.22,256.99,19.3557,2009.1657000000002
4390,Russian Federation,1993.0,1087.82,222.06,233.59,284.72,8.529085714285715,1836.7190857142855
4391,Russian Federation,1994.0,1001.32,175.79,205.31,229.22,8.529085714285715,1620.1690857142858
4392,Russian Federation,1995.0,945.09,211.82,189.34,212.49,8.529085714285715,1567.2690857142857
4393,Russian Federation,1996.0,967.43,185.12,179.96,194.29,8.529085714285715,1535.3290857142856
4394,Russian Federation,1997.0,897.91,176.68,165.16,186.68,8.529085714285715,1434.9590857142857
4395,Russian Federation,1998.0,895.83,158.5,194.76,167.45,8.529085714285715,1425.0690857142856
4396,Russian Federation,1999.0,904.7,171.88,196.4,183.24,8.529085714285715,1464.7490857142857
4397,Russian Federation,2000.0,917.1,204.51,187.56,187.55,8.529085714285715,1505.2490857142857
4398,Russian Federation,2001.0,915.57,198.52,193.96,190.04,8.529085714285715,1506.6190857142858
4399,Russian Federation,2002.0,920.53,197.76,196.92,172.01,8.7721,1495.9921
4400,Russian Federation,2003.0,943.88,192.06,205.8,176.14,9.6493,1527.5293000000001
4401,Russian Federation,2004.0,929.21,191.56,220.32,168.17,24.9757,1534.2357
4402,Russian Federation,2005.0,934.29,201.58,219.04,156.93,26.6705,1538.5104999999999
4403,Russian Federation,2006.0,979.03,200.55,227.23,159.76,27.8301,1594.4000999999998
4404,Russian Federation,2007.0,953.15,219.42,228.77,165.0,30.1492,1596.4892
4405,Russian Federation,2008.0,948.0,221.11,243.22,173.01,35.6644,1621.0044000000003
4406,Russian Federation,2009.0,878.73,220.09,226.32,153.23,34.7551,1513.1251
4407,Russian Federation,2010.0,941.61,247.24,242.03,149.29,31.219,1611.389
4408,Russian Federation,2011.0,1000.18,251.1,247.51,154.44,31.9332,1685.1632
4409,Russian Federation,2012.0,995.08,293.48,235.22,135.25,32.6111,1691.6411
4410,Saudi Arabia,1971.0,6.94,1.95,3.29,0.57,9.163854761904759,21.91385476190476
4411,Saudi Arabia,1972.0,7.61,2.27,3.91,0.66,9.163854761904759,23.61385476190476
4412,Saudi Arabia,1973.0,8.93,3.63,4.31,0.71,9.163854761904759,26.743854761904757
4413,Saudi Arabia,1974.0,10.67,3.89,4.87,0.76,9.163854761904759,29.35385476190476
4414,Saudi Arabia,1975.0,11.55,4.13,5.97,0.84,9.163854761904759,31.653854761904757
4415,Saudi Arabia,1976.0,13.96,4.38,7.09,0.91,9.163854761904759,35.50385476190476
4416,Saudi Arabia,1977.0,17.13,5.94,10.83,0.9,9.163854761904759,43.963854761904756
4417,Saudi Arabia,1978.0,22.02,11.64,18.39,0.99,9.163854761904759,62.20385476190476
4418,Saudi Arabia,1979.0,27.01,23.38,22.08,1.07,9.163854761904759,82.70385476190475
4419,Saudi Arabia,1980.0,37.77,39.45,19.38,2.47,69.8507,168.9207
4420,Saudi Arabia,1981.0,42.99,49.52,25.23,1.48,46.5495,165.76950000000002
4421,Saudi Arabia,1982.0,49.08,50.75,29.31,1.71,38.9209,169.77089999999998
4422,Saudi Arabia,1983.0,50.37,47.34,40.73,1.67,29.6932,169.80319999999998
4423,Saudi Arabia,1984.0,54.23,21.3,46.35,1.58,27.0638,150.5238
4424,Saudi Arabia,1985.0,59.09,18.26,43.64,1.6,5.6705,128.2605
4425,Saudi Arabia,1986.0,63.38,25.83,39.93,1.68,5.0519,135.8719
4426,Saudi Arabia,1987.0,70.68,26.21,44.97,1.52,3.6601,147.04010000000002
4427,Saudi Arabia,1988.0,74.85,29.19,47.21,1.77,6.0314,159.0514
4428,Saudi Arabia,1989.0,76.32,29.0,44.59,1.71,7.1139,158.7339
4429,Saudi Arabia,1990.0,71.13,28.52,48.9,2.51,9.4853,160.54529999999997
4430,Saudi Arabia,1991.0,74.79,28.86,50.94,2.98,23.8161,181.3861
4431,Saudi Arabia,1992.0,81.28,33.72,53.97,2.68,21.2998,192.9498
4432,Saudi Arabia,1993.0,89.1,33.42,56.85,2.88,18.0229,200.2729
4433,Saudi Arabia,1994.0,91.09,38.8,60.61,2.99,18.5689,212.0589
4434,Saudi Arabia,1995.0,94.52,41.55,53.58,2.91,23.1202,215.68019999999999
4435,Saudi Arabia,1996.0,97.6,47.89,56.29,2.99,22.6651,227.4351
4436,Saudi Arabia,1997.0,102.95,44.36,57.13,3.03,1.8023,209.2723
4437,Saudi Arabia,1998.0,110.0,51.08,57.32,3.12,2.6033,224.12329999999997
4438,Saudi Arabia,1999.0,112.28,54.58,57.54,3.16,0.5644,228.1244
4439,Saudi Arabia,2000.0,117.19,55.44,60.32,3.31,1.0377,237.2977
4440,Saudi Arabia,2001.0,119.69,56.17,62.08,3.34,0.4187,241.6987
4441,Saudi Arabia,2002.0,125.27,62.46,65.74,3.45,0.4187,257.33869999999996
4442,Saudi Arabia,2003.0,131.63,64.73,67.98,3.59,0.2185,268.1485
4443,Saudi Arabia,2004.0,140.26,68.54,71.43,3.69,0.4005,284.32050000000004
4444,Saudi Arabia,2005.0,150.32,70.01,74.98,4.0,0.3547,299.6647
4445,Saudi Arabia,2006.0,157.36,73.96,81.03,3.87,0.1242,316.3442
4446,Saudi Arabia,2007.0,157.59,80.35,90.37,3.91,0.3547,332.5747
4447,Saudi Arabia,2008.0,172.14,87.69,97.58,4.08,9.163854761904759,370.6538547619047
4448,Saudi Arabia,2009.0,181.65,92.31,100.58,4.06,9.163854761904759,387.7638547619048
4449,Saudi Arabia,2010.0,197.08,109.36,104.42,3.99,9.163854761904759,424.0138547619048
4450,Saudi Arabia,2011.0,207.72,108.1,109.24,4.7,9.163854761904759,438.92385476190475
4451,Saudi Arabia,2012.0,221.56,113.75,119.29,4.2,9.163854761904759,467.96385476190477
4452,Senegal,1971.0,0.39,0.32,0.43,0.07,0.0,1.21
4453,Senegal,1972.0,0.4,0.32,0.46,0.07,0.0,1.25
4454,Senegal,1973.0,0.45,0.35,0.51,0.07,0.0,1.3800000000000001
4455,Senegal,1974.0,0.45,0.44,0.5,0.07,0.0,1.4600000000000002
4456,Senegal,1975.0,0.66,0.32,0.54,0.08,0.0,1.6
4457,Senegal,1976.0,0.53,0.47,0.59,0.09,0.0,1.68
4458,Senegal,1977.0,0.57,0.53,0.64,0.1,0.0,1.8400000000000003
4459,Senegal,1978.0,0.66,0.38,0.63,0.1,0.0,1.77
4460,Senegal,1979.0,0.71,0.46,0.68,0.11,0.0,1.9600000000000002
4461,Senegal,1980.0,0.68,0.54,0.71,0.11,0.0,2.04
4462,Senegal,1981.0,0.7,0.53,0.67,0.11,0.0,2.01
4463,Senegal,1982.0,0.64,0.51,0.67,0.11,0.0,1.93
4464,Senegal,1983.0,0.67,0.37,0.73,0.12,0.0,1.8900000000000001
4465,Senegal,1984.0,0.71,0.44,0.76,0.13,0.0,2.04
4466,Senegal,1985.0,0.81,0.43,0.74,0.14,0.0,2.12
4467,Senegal,1986.0,0.8,0.4,0.71,0.13,0.0,2.04
4468,Senegal,1987.0,0.85,0.44,0.64,0.13,0.0,2.06
4469,Senegal,1988.0,0.87,0.39,0.54,0.16,0.0,1.96
4470,Senegal,1989.0,0.89,0.21,0.68,0.29,0.0,2.0700000000000003
4471,Senegal,1990.0,0.86,0.25,0.72,0.3,0.0,2.13
4472,Senegal,1991.0,0.83,0.25,0.74,0.29,0.0,2.11
4473,Senegal,1992.0,0.94,0.28,0.78,0.31,0.0,2.31
4474,Senegal,1993.0,0.95,0.28,0.75,0.28,0.0,2.26
4475,Senegal,1994.0,1.0,0.31,0.74,0.27,0.0,2.32
4476,Senegal,1995.0,1.02,0.37,0.78,0.31,0.0,2.48
4477,Senegal,1996.0,1.05,0.36,0.84,0.34,0.0,2.59
4478,Senegal,1997.0,1.16,0.4,0.91,0.39,0.0,2.8600000000000003
4479,Senegal,1998.0,1.22,0.49,1.01,0.46,0.0,3.1799999999999997
4480,Senegal,1999.0,1.3,0.6,1.09,0.55,0.0,3.54
4481,Senegal,2000.0,1.48,0.51,1.16,0.4,0.0,3.55
4482,Senegal,2001.0,1.64,0.68,1.16,0.4,0.0,3.8799999999999994
4483,Senegal,2002.0,1.52,0.73,1.27,0.42,0.0,3.94
4484,Senegal,2003.0,1.39,0.59,1.39,0.46,0.0,3.83
4485,Senegal,2004.0,1.56,0.91,1.5,0.51,0.0,4.48
4486,Senegal,2005.0,1.92,0.77,1.45,0.51,0.0,4.6499999999999995
4487,Senegal,2006.0,1.85,0.58,1.54,0.48,0.0,4.45
4488,Senegal,2007.0,1.72,0.83,2.01,0.41,0.0,4.97
4489,Senegal,2008.0,1.77,0.88,2.16,0.41,0.0,5.220000000000001
4490,Senegal,2009.0,2.09,0.94,1.93,0.39,0.0,5.35
4491,Senegal,2010.0,2.1,0.91,2.04,0.38,0.0,5.430000000000001
4492,Senegal,2011.0,1.99,1.23,2.18,0.36,0.0,5.760000000000001
4493,Senegal,2012.0,2.11,1.11,2.08,0.33,0.0,5.63
4494,Serbia,1971.0,10.2132,9.4482,3.5825,2.9438,0.0,26.1877
4495,Serbia,1972.0,11.1307,8.8065,3.3444,3.0337,0.0,26.315299999999997
4496,Serbia,1973.0,12.7474,10.0448,3.4069,2.8538,0.0,29.0529
4497,Serbia,1974.0,12.3136,10.7915,3.7729,3.7679,0.0,30.6459
4498,Serbia,1975.0,13.4233,10.45,3.6509,3.9046,0.0,31.4288
4499,Serbia,1976.0,16.2764,9.0242,3.7015,3.9046,0.0,32.9067
4500,Serbia,1977.0,17.1836,9.8459,3.9068,4.1097,0.0,35.046
4501,Serbia,1978.0,19.8256,10.1649,4.2311,4.3149,0.0,38.536500000000004
4502,Serbia,1979.0,21.9925,10.6226,4.249,3.8362,0.0,40.7003
4503,Serbia,1980.0,22.2143,10.2737,3.883,3.1669,0.0,39.5379
4504,Serbia,1981.0,27.664,10.6939,3.8235,2.3068,0.0,44.488200000000006
4505,Serbia,1982.0,28.7772,10.0936,3.5349,4.0306,0.0,46.4363
4506,Serbia,1983.0,34.5223,10.1311,3.6093,4.8979,0.0,53.1606
4507,Serbia,1984.0,36.7912,9.557,3.3682,4.2897,0.0,54.0061
4508,Serbia,1985.0,38.2271,9.981,3.8503,4.1889,0.0,56.247299999999996
4509,Serbia,1986.0,39.2667,10.4918,4.2832,3.5057,0.0,57.547399999999996
4510,Serbia,1987.0,38.0058,9.4911,3.7865,4.2821,0.0,55.5655
4511,Serbia,1988.0,43.5459,8.9722,4.1764,3.4117,0.0,60.10620000000001
4512,Serbia,1989.0,44.1075,9.6928,3.9067,3.4082,0.0,61.1152
4513,Serbia,1990.0,39.7,10.16,4.42,7.12,0.0,61.4
4514,Serbia,1991.0,35.24,7.5,3.16,5.84,0.0,51.74000000000001
4515,Serbia,1992.0,33.63,7.54,2.24,4.13,0.0,47.540000000000006
4516,Serbia,1993.0,30.93,4.6,2.67,3.98,0.0,42.18
4517,Serbia,1994.0,28.29,4.05,2.6,3.47,0.0,38.41
4518,Serbia,1995.0,35.77,3.34,2.7,2.18,0.0,43.99
4519,Serbia,1996.0,34.82,7.94,4.54,3.87,0.0,51.169999999999995
4520,Serbia,1997.0,37.74,8.02,6.25,3.79,0.0,55.800000000000004
4521,Serbia,1998.0,37.39,9.5,4.85,3.93,0.0,55.67
4522,Serbia,1999.0,27.97,5.51,2.56,3.58,0.0,39.62
4523,Serbia,2000.0,31.51,5.48,2.3,3.21,0.0,42.5
4524,Serbia,2001.0,31.06,6.43,3.66,3.52,0.0,44.669999999999995
4525,Serbia,2002.0,32.55,6.86,4.44,4.34,0.0,48.19
4526,Serbia,2003.0,34.07,8.18,4.87,4.6,0.0,51.72
4527,Serbia,2004.0,35.14,10.07,6.21,4.57,0.0,55.99
4528,Serbia,2005.0,32.39,7.27,6.49,3.0,0.0,49.15
4529,Serbia,2006.0,34.19,8.39,7.02,1.99,0.0,51.589999999999996
4530,Serbia,2007.0,30.69,8.6,5.49,4.88,0.0,49.660000000000004
4531,Serbia,2008.0,30.32,8.08,6.77,3.27,0.0,48.440000000000005
4532,Serbia,2009.0,31.74,4.5,6.3,2.8,0.0,45.33999999999999
4533,Serbia,2010.0,30.89,5.45,6.34,3.09,0.0,45.77000000000001
4534,Serbia,2011.0,33.97,6.15,5.72,3.94,0.0,49.779999999999994
4535,Serbia,2012.0,30.83,5.02,5.05,3.18,0.0,44.07999999999999
4536,Singapore,1971.0,3.75,0.55,1.51,0.32,0.0,6.13
4537,Singapore,1972.0,5.0,0.46,1.6,0.25,0.0,7.3100000000000005
4538,Singapore,1973.0,5.64,0.46,1.77,0.26,0.0,8.129999999999999
4539,Singapore,1974.0,5.9,0.66,1.72,0.25,0.0,8.530000000000001
4540,Singapore,1975.0,5.72,0.68,1.84,0.22,0.0,8.46
4541,Singapore,1976.0,6.11,0.87,2.02,0.21,0.0,9.21
4542,Singapore,1977.0,6.71,0.99,2.42,0.22,0.0,10.340000000000002
4543,Singapore,1978.0,7.97,1.11,2.57,0.27,0.0,11.92
4544,Singapore,1979.0,8.44,1.03,2.93,0.31,0.0,12.709999999999999
4545,Singapore,1980.0,8.57,0.97,2.83,0.31,0.0,12.680000000000001
4546,Singapore,1981.0,9.21,1.27,3.02,0.29,0.0,13.79
4547,Singapore,1982.0,9.58,1.16,3.24,0.3,0.0,14.280000000000001
4548,Singapore,1983.0,10.51,1.16,3.37,0.3,0.0,15.34
4549,Singapore,1984.0,10.8,1.21,3.61,0.3,0.0,15.920000000000002
4550,Singapore,1985.0,10.81,1.61,3.37,1.37,0.0,17.16
4551,Singapore,1986.0,11.26,1.45,3.44,1.2,0.0,17.349999999999998
4552,Singapore,1987.0,11.67,1.49,3.54,1.26,0.0,17.96
4553,Singapore,1988.0,14.47,1.35,3.46,1.27,0.0,20.55
4554,Singapore,1989.0,15.21,1.38,4.03,1.4,0.0,22.02
4555,Singapore,1990.0,23.19,1.72,4.03,1.31,0.0,30.25
4556,Singapore,1991.0,24.0,1.68,4.88,1.23,0.0,31.79
4557,Singapore,1992.0,25.58,1.53,4.71,0.72,0.0,32.54
4558,Singapore,1993.0,30.31,1.64,4.67,0.74,0.0,37.36
4559,Singapore,1994.0,31.67,1.74,5.08,0.75,0.0,39.24
4560,Singapore,1995.0,30.95,1.95,5.59,0.61,0.0,39.099999999999994
4561,Singapore,1996.0,32.47,2.07,5.05,0.64,0.0,40.23
4562,Singapore,1997.0,32.01,3.16,5.01,0.83,0.0,41.01
4563,Singapore,1998.0,31.12,2.68,5.03,0.6,0.0,39.43000000000001
4564,Singapore,1999.0,31.88,2.52,5.08,0.6,0.0,40.08
4565,Singapore,2000.0,33.14,5.49,5.16,0.61,0.0,44.400000000000006
4566,Singapore,2001.0,32.83,5.97,5.26,0.61,0.0,44.669999999999995
4567,Singapore,2002.0,31.85,6.98,5.23,0.68,0.0,44.74
4568,Singapore,2003.0,28.21,8.22,5.25,0.6,0.0,42.28
4569,Singapore,2004.0,29.18,9.3,5.35,0.6,0.0,44.43000000000001
4570,Singapore,2005.0,27.01,9.65,5.54,0.51,0.0,42.71
4571,Singapore,2006.0,27.02,9.99,5.75,0.47,0.0,43.23
4572,Singapore,2007.0,27.56,10.77,5.95,0.52,0.0,44.800000000000004
4573,Singapore,2008.0,27.16,9.02,6.06,0.53,0.0,42.77
4574,Singapore,2009.0,24.87,12.01,6.63,0.56,0.0,44.07000000000001
4575,Singapore,2010.0,27.26,14.13,6.96,0.58,0.0,48.93
4576,Singapore,2011.0,28.85,13.97,6.96,0.56,0.0,50.34
4577,Singapore,2012.0,28.19,14.09,6.91,0.56,0.0,49.75
4578,Slovakia,1971.0,10.11,17.49,4.22,7.24,0.004340476190476191,39.06434047619047
4579,Slovakia,1972.0,10.25,17.46,4.41,7.58,0.004340476190476191,39.70434047619048
4580,Slovakia,1973.0,10.41,18.55,4.87,7.67,0.004340476190476191,41.50434047619048
4581,Slovakia,1974.0,10.58,19.18,4.8,7.81,0.004340476190476191,42.374340476190476
4582,Slovakia,1975.0,10.92,20.63,4.17,8.11,0.004340476190476191,43.83434047619048
4583,Slovakia,1976.0,11.17,20.69,4.19,8.27,0.004340476190476191,44.32434047619047
4584,Slovakia,1977.0,11.6,21.92,4.24,8.29,0.004340476190476191,46.05434047619048
4585,Slovakia,1978.0,13.91,23.57,4.6,9.16,0.004340476190476191,51.24434047619049
4586,Slovakia,1979.0,13.62,23.17,4.87,9.9,0.004340476190476191,51.56434047619047
4587,Slovakia,1980.0,18.77,18.18,4.08,14.3,0.004340476190476191,55.33434047619048
4588,Slovakia,1981.0,18.78,17.37,4.21,13.7,0.004340476190476191,54.06434047619048
4589,Slovakia,1982.0,18.07,16.13,3.9,14.19,0.004340476190476191,52.29434047619048
4590,Slovakia,1983.0,18.78,16.73,3.22,14.05,0.004340476190476191,52.78434047619048
4591,Slovakia,1984.0,18.58,18.09,3.31,14.68,0.004340476190476191,54.66434047619048
4592,Slovakia,1985.0,18.84,17.87,3.31,14.38,0.004340476190476191,54.404340476190484
4593,Slovakia,1986.0,18.46,16.82,3.42,13.03,0.004340476190476191,51.73434047619048
4594,Slovakia,1987.0,18.69,17.32,3.54,13.96,0.004340476190476191,53.51434047619048
4595,Slovakia,1988.0,18.15,17.49,3.68,14.94,0.004340476190476191,54.264340476190476
4596,Slovakia,1989.0,18.19,19.36,3.74,13.87,0.004340476190476191,55.164340476190475
4597,Slovakia,1990.0,17.2,18.49,4.04,16.99,0.004340476190476191,56.72434047619048
4598,Slovakia,1991.0,16.7,16.57,3.36,12.94,0.004340476190476191,49.57434047619047
4599,Slovakia,1992.0,16.12,14.56,3.51,11.16,0.004340476190476191,45.35434047619047
